Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,2020-04-20,55.40,84.20,44.60,55.40,0.00,24.17,,S,3.11,9.00,,,30.16,30.32,NCD,no cloud detected,OVC,overcast,TS,thunderstorm,IWC17,thunderstorm,TSRA,thunderstorm with rain,IWC95,thunderstorm with rain,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-21,51.80,80.60,44.60,51.80,0.00,19.69,17.26,S,3.11,9.00,,,30.22,30.37,NCD,no cloud detected,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-22,51.80,80.60,46.40,50.00,0.00,16.11,20.80,S,7.00,9.00,,,30.18,30.36,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-23,53.60,80.60,42.80,50.00,0.00,14.99,13.87,S,7.00,8.00,,,30.16,30.32,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-24,53.60,78.80,42.80,51.80,3.45,11.51,,SW,6.00,10.00,,,30.20,30.34,SKC,clear,BKN,mostly cloudy,TS,thunderstorm,-TSRA,thunderstorm with light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-25,51.80,81.32,41.00,48.20,0.00,17.26,18.41,S,6.21,7.00,,,30.25,30.35,NCD,no cloud detected,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-26,57.20,77.00,39.20,51.80,2.24,13.87,,N,3.11,12.00,,,30.32,30.49,FEW,mostly clear,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-27,50.00,82.40,30.20,44.60,0.00,14.99,,E,7.00,8.00,,,30.28,30.44,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-28,50.00,84.20,30.20,46.40,0.00,21.92,,S,3.11,10.00,,,30.22,30.39,NCD,no cloud detected,OVC,overcast,IWC60,light intermittent rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-29,51.80,80.60,32.00,50.00,0.00,16.11,19.69,N,7.00,10.00,,,30.22,30.37,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-04-30,51.80,77.00,37.40,55.04,3.36,24.17,,NE,3.11,12.00,,,30.25,30.43,NCD,no cloud detected,OVC,overcast,IWC22,snow,VCRA,rain in the vicinity,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-01,48.20,78.80,35.60,49.28,0.00,21.92,,SW,3.11,12.43,,,30.29,30.43,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-02,44.60,78.80,35.60,46.40,3.36,9.21,,N,9.00,12.00,,,30.26,30.42,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-03,48.20,86.00,23.00,46.40,0.00,13.87,17.26,S,3.11,12.43,,,30.19,30.39,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-04,46.40,87.80,26.78,44.60,0.00,17.26,,S,3.11,10.00,,,30.14,30.33,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-05,55.40,82.76,29.12,53.60,0.00,16.11,,N,3.11,9.00,,,30.16,30.31,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-06,50.00,77.00,37.40,50.00,2.24,12.75,,N,3.11,10.00,,,30.26,30.37,NCD,no cloud detected,OVC,overcast,VCRA,rain in the vicinity,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-07,51.80,73.40,46.40,53.60,0.00,13.81,,N,6.00,11.00,,,30.29,30.40,FEW,mostly clear,OVC,overcast,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-08,50.00,75.20,36.14,51.80,3.36,17.26,,S,6.00,10.00,,,30.22,30.36,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-09,51.80,73.40,46.40,51.80,0.00,19.69,31.09,N,3.11,9.00,,,30.24,30.35,NCD,no cloud detected,OVC,overcast,+RA,heavy rain,IWC65,heavy rain,RA,rain,IWC63,rain,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-10,50.00,80.96,31.10,51.80,2.24,18.41,,NE,6.21,12.00,,,30.27,30.41,NCD,no cloud detected,BKN,mostly cloudy,VCRA,rain in the vicinity,IWC05,haze,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-11,51.80,73.40,42.80,50.00,0.00,9.21,,NW,8.00,11.00,,,30.30,30.46,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-12,50.00,73.40,37.94,55.94,2.24,13.87,,SW,3.11,11.00,,,30.24,30.39,FEW,mostly clear,OVC,overcast,-TSRA,thunderstorm with light rain,IWC95,thunderstorm with rain,IWC65,heavy rain,RA,rain,IWC63,rain,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-13,51.80,78.80,35.60,53.60,0.00,16.11,14.99,S,5.00,8.00,,,30.21,30.34,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-14,51.80,77.00,42.80,53.60,2.24,16.11,,S,5.00,8.00,,,30.21,30.36,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-15,51.80,78.80,37.40,51.80,4.60,21.92,24.17,S,6.00,7.00,,,30.16,30.30,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-16,50.00,78.80,28.40,48.20,0.00,24.17,,S,3.11,9.00,,,30.16,30.29,NCD,no cloud detected,FEW,mostly clear,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-17,53.60,78.80,32.00,44.60,0.00,12.75,,S,6.00,6.00,,,30.21,30.33,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-18,51.80,78.80,39.20,46.58,3.36,14.99,,SW,3.11,9.00,,,30.25,30.37,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-19,48.20,80.60,24.80,44.60,0.00,16.11,,S,3.11,11.00,,,30.19,30.36,NCD,no cloud detected,ICC05,five oktas - 6/10,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-20,51.80,80.24,41.00,48.20,2.24,17.26,,S,5.00,8.00,,,30.18,30.32,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-21,57.20,78.80,39.20,50.00,0.00,12.75,23.04,SW,4.00,6.00,,,30.16,30.29,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-22,51.80,80.60,35.60,48.20,0.00,20.80,,S,3.11,9.00,,,30.15,30.31,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-23,50.00,80.60,33.80,48.20,0.00,17.26,14.99,SW,3.11,8.00,,,30.15,30.30,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-24,51.80,80.60,23.00,51.26,0.00,24.17,27.74,S,3.11,9.00,,,30.11,30.28,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-25,50.00,80.60,28.40,48.20,0.00,21.92,,S,3.11,7.00,,,30.11,30.26,NCD,no cloud detected,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-26,50.00,82.40,26.60,42.80,4.60,14.99,,S,7.00,9.00,,,30.16,30.28,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-27,53.60,80.60,40.10,50.00,0.00,8.06,19.69,N,3.11,7.00,,,30.25,30.33,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-28,55.40,78.80,41.00,50.00,0.00,21.92,,NE,3.11,9.00,,,30.28,30.35,FEW,mostly clear,OVC,overcast,IWC63,rain,VCRA,rain in the vicinity,IWC20,drizzle/snow grains,IWC05,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-29,48.20,73.40,41.72,53.60,2.24,19.69,,N,3.11,10.00,,,30.27,30.37,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-30,44.60,75.20,37.40,46.40,3.36,16.11,23.04,N,12.00,12.00,,,30.19,30.33,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-05-31,50.00,78.80,36.32,48.20,0.00,20.80,,N,6.00,12.43,,,30.20,30.32,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-01,51.80,78.80,41.00,50.00,2.24,14.99,,NE,9.00,12.00,,,30.22,30.35,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-02,51.80,80.60,41.90,50.00,5.75,16.11,21.92,N,6.00,12.43,,,30.20,30.33,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-03,57.20,78.80,46.40,50.00,4.47,21.92,31.09,N,3.11,12.00,,,30.17,30.29,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-04,53.60,82.40,35.60,50.00,6.90,17.26,26.47,N,11.00,11.00,,,30.10,30.25,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-05,53.60,86.00,33.80,51.80,3.36,12.75,21.92,N,12.00,12.00,,,30.12,30.26,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-06,50.00,77.00,46.40,51.80,0.00,18.41,19.69,S,8.00,11.00,,,30.15,30.29,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-07,55.40,75.56,53.60,57.20,2.24,24.17,,S,4.00,11.00,,,30.15,30.27,FEW,mostly clear,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-08,57.20,77.00,51.80,58.82,0.00,19.69,19.69,S,3.11,9.00,,,30.19,30.31,SCT,partly cloudy,OVC,overcast,IWC62,intermittent rain,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-09,51.80,82.40,41.00,55.40,2.24,23.04,,E,8.00,11.00,,,30.20,30.32,NCD,no cloud detected,BKN,mostly cloudy,-RA,light rain,IWC61,light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-10,50.00,82.40,37.40,54.68,0.00,27.74,34.52,N,3.11,11.00,,,30.27,30.39,NCD,no cloud detected,OVC,overcast,IWC93,thunderstorm with light snow/sleet,GR,hail,+RA,heavy rain,IWC65,heavy rain,IWC62,intermittent rain,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-11,57.20,75.20,46.40,56.48,3.36,16.11,,NE,3.11,12.43,,,30.34,30.52,FEW,mostly clear,OVC,overcast,IWC51,light drizzle,-DZ,light drizzle,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-12,53.60,75.20,41.00,53.24,2.24,19.69,21.92,N,3.11,11.00,,,30.31,30.46,FEW,mostly clear,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-13,57.20,78.80,24.80,42.80,2.24,13.87,,NE,11.00,12.00,,,30.19,30.37,NCD,no cloud detected,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-14,46.40,78.80,35.60,50.54,0.00,6.93,,S,3.11,11.00,,,30.20,30.35,NCD,no cloud detected,BKN,mostly cloudy,IWC50,light intermittent drizzle,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-15,46.40,80.60,23.00,42.80,2.24,10.36,,N,10.00,12.00,,,30.25,30.39,NCD,no cloud detected,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-16,50.00,78.80,30.20,44.60,0.00,11.51,,S,3.11,11.00,,,30.25,30.42,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-17,53.60,80.60,42.80,54.50,2.24,12.75,,NE,3.11,9.00,,,30.25,30.40,NCD,no cloud detected,BKN,mostly cloudy,IWC63,rain,VCRA,rain in the vicinity,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-18,50.00,80.60,42.80,53.78,0.00,12.75,,E,3.11,10.00,,,30.20,30.35,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-19,50.00,80.60,39.20,50.00,0.00,9.21,,SE,9.00,12.00,,,30.21,30.34,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-20,53.60,78.80,46.40,57.20,0.00,17.26,,SE,3.11,12.43,,,30.24,30.36,FEW,mostly clear,OVC,overcast,+RA,heavy rain,IWC65,heavy rain,RA,rain,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-21,57.20,75.20,51.80,57.20,0.00,9.21,,S,8.00,11.00,,,30.25,30.38,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-22,57.20,73.40,48.20,57.20,0.00,16.11,,S,3.11,10.00,,,30.28,30.40,SCT,partly cloudy,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-23,53.60,77.00,48.20,57.20,2.24,16.11,,S,3.11,10.00,,,30.17,30.34,FEW,mostly clear,BKN,mostly cloudy,VCRA,rain in the vicinity,IWC05,haze,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-24,55.40,68.00,51.80,57.56,0.00,14.99,,S,3.00,9.00,,,30.19,30.29,SCT,partly cloudy,OVC,overcast,IWC53,drizzle,DZ,drizzle,IWC50,light intermittent drizzle,HZ,haze,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-25,55.40,73.40,48.20,57.20,0.00,12.75,,S,5.00,12.00,,,30.22,30.31,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,VCRA,rain in the vicinity,-RA,light rain,IWC61,light rain,-DZ,light drizzle,IWC51,light drizzle,IWC16,precipitation in the vicinity,,,,,,,,
MMPB,America/Mexico_City,2020-06-26,51.80,75.20,50.00,57.20,0.00,12.75,,S,0.06,10.00,,,30.28,30.39,FEW,mostly clear,OVC,overcast,HZ,haze,IWC05,haze,FG,fog,IWC44,fog,BR,mist,IWC10,mist,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-27,50.00,77.00,35.60,50.00,0.00,8.06,,S,8.00,12.00,,,30.26,30.39,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-28,48.20,78.80,44.60,50.00,0.00,14.99,17.26,S,3.11,12.43,,,30.20,30.36,NCD,no cloud detected,ICC05,five oktas - 6/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-29,55.40,80.60,42.80,60.26,2.24,16.11,,S,3.11,12.00,,,30.20,30.34,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-06-30,55.40,78.80,50.00,59.00,0.00,13.87,14.99,SE,3.11,9.00,,,30.20,30.34,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-01,55.40,78.44,46.40,57.20,0.00,16.11,,S,3.11,11.00,,,30.21,30.34,FEW,mostly clear,OVC,overcast,VCRA,rain in the vicinity,IWC61,light rain,IWC05,haze,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-02,48.20,80.60,35.60,50.00,0.00,10.36,,N,3.11,11.00,,,30.21,30.35,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-03,50.00,79.88,39.20,54.68,2.24,17.90,,NE,3.11,12.43,,,30.22,30.37,NCD,no cloud detected,OVC,overcast,VCRA,rain in the vicinity,IWC50,light intermittent drizzle,IWC05,haze,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-04,51.80,78.44,41.00,57.92,0.00,13.87,,S,3.11,12.43,,,30.22,30.36,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,IWC55,heavy drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-05,53.60,77.00,48.20,59.54,2.24,23.04,,S,3.11,12.00,,,30.21,30.36,FEW,mostly clear,OVC,overcast,TSRA,thunderstorm with rain,IWC95,thunderstorm with rain,RA,rain,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-06,53.60,78.44,50.00,58.46,0.00,23.04,34.52,E,3.11,10.00,,,30.23,30.36,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-07,55.40,77.00,49.10,57.74,0.00,12.75,,S,1.00,12.43,,,30.29,30.39,FEW,mostly clear,OVC,overcast,TS,thunderstorm,IWC17,thunderstorm,VCRA,rain in the vicinity,-RA,light rain,IWC61,light rain,IWC05,haze,BR,mist,IWC10,mist,IWC16,precipitation in the vicinity,,,,,,
MMPB,America/Mexico_City,2020-07-08,55.40,76.64,51.80,57.92,0.00,21.92,,S,3.11,12.43,,,30.30,30.36,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-09,53.60,78.80,41.00,57.20,0.00,18.41,28.86,NE,3.11,12.43,,,30.27,30.36,FEW,mostly clear,OVC,overcast,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,IWC95,thunderstorm with rain,GSRA,small hail and rain,IWC88,showers of snow pellets/small hail,RA,rain,IWC63,rain,VCRA,rain in the vicinity,IWC05,haze,IWC16,precipitation in the vicinity,,,,
MMPB,America/Mexico_City,2020-07-10,46.40,78.80,41.00,55.40,2.24,12.75,,NE,3.11,12.43,,,30.30,30.40,FEW,mostly clear,BKN,mostly cloudy,RA,rain,IWC63,rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-11,55.40,72.68,44.60,51.80,2.24,9.21,,SW,10.00,12.43,,,30.30,30.39,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-12,50.00,77.00,37.40,51.80,0.00,11.51,18.41,SE,8.00,11.00,,,30.27,30.41,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-13,53.60,77.00,42.80,53.60,0.00,13.87,,S,7.00,10.00,,,30.26,30.39,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-14,50.00,78.80,44.60,55.40,0.00,13.87,23.04,S,8.00,11.00,,,30.25,30.39,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-15,51.80,78.80,44.60,55.40,2.24,18.41,,N,3.11,12.00,,,30.26,30.39,FEW,mostly clear,BKN,mostly cloudy,VCRA,rain in the vicinity,IWC50,light intermittent drizzle,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-16,50.00,80.60,39.20,50.00,0.00,16.11,,S,3.11,11.00,,,30.27,30.42,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-17,50.00,75.20,37.40,48.20,2.24,10.36,,S,3.11,12.43,,,30.28,30.45,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-18,51.80,78.80,32.00,50.00,0.00,18.41,,S,3.11,8.00,,,30.22,30.39,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-19,51.80,80.60,41.00,48.20,0.00,12.75,,W,7.00,11.00,,,30.22,30.36,NCD,no cloud detected,BKN,mostly cloudy,VCRA,rain in the vicinity,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-20,51.80,78.80,41.00,57.74,0.00,20.80,40.28,N,3.11,9.00,,,30.18,30.35,FEW,mostly clear,OVC,overcast,VCRA,rain in the vicinity,IWC50,light intermittent drizzle,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-21,53.60,78.80,42.80,55.40,0.00,19.69,27.74,S,3.11,10.00,,,30.19,30.32,FEW,mostly clear,BKN,mostly cloudy,TSRA,thunderstorm with rain,IWC95,thunderstorm with rain,RA,rain,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-22,51.80,75.20,50.00,53.60,0.00,17.26,19.69,S,7.00,9.00,,,30.20,30.33,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-23,55.40,77.36,51.62,59.72,2.24,20.13,,S,3.00,11.00,,,30.21,30.35,SCT,partly cloudy,OVC,overcast,HZ,haze,IWC05,haze,IWC04,smoke,BR,mist,IWC10,mist,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-24,53.60,73.40,51.80,60.98,0.00,13.87,,S,3.11,9.00,,,30.21,30.34,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-25,53.60,73.40,51.80,57.20,0.00,13.87,,S,0.00,10.00,,,30.20,30.31,FEW,mostly clear,VV,overcast,IWC53,drizzle,HZ,haze,IWC05,haze,FG,fog,IWC44,fog,BR,mist,IWC10,mist,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-26,55.40,72.68,53.60,59.00,2.24,17.26,,S,3.11,10.00,,,30.22,30.32,FEW,mostly clear,OVC,overcast,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-27,55.40,76.28,50.00,58.82,0.00,16.11,,SE,3.11,12.00,,,30.23,30.35,FEW,mostly clear,OVC,overcast,IWC50,light intermittent drizzle,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-28,55.40,73.40,51.80,57.92,0.00,12.75,,S,3.11,12.43,,,30.23,30.35,FEW,mostly clear,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-29,53.60,75.20,48.20,57.20,0.00,17.26,,S,3.11,12.43,,,30.25,30.37,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-30,50.00,76.28,46.40,55.04,2.24,10.36,,S,3.11,12.43,,,30.25,30.37,FEW,mostly clear,OVC,overcast,IWC63,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-07-31,53.60,75.20,50.00,59.00,0.00,13.87,18.41,S,3.11,12.43,,,30.29,30.39,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,VCRA,rain in the vicinity,-RA,light rain,IWC61,light rain,IWC51,light drizzle,IWC16,precipitation in the vicinity,,,,,,,,,,
MMPB,America/Mexico_City,2020-08-01,53.60,78.44,46.40,57.56,0.00,12.75,14.99,S,3.11,12.43,,,30.26,30.39,NCD,no cloud detected,BKN,mostly cloudy,IWC50,light intermittent drizzle,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2020-08-02,55.40,77.72,51.80,60.44,0.00,11.51,,N,0.50,9.00,,,30.27,30.38,NCD,no cloud detected,OVC,overcast,-TSRA,thunderstorm with light rain,IWC93,thunderstorm with light snow/sleet,IWC95,thunderstorm with rain,TSRA,thunderstorm with rain,IWC92,thunderstorm with rain,GR,hail,GS,small hail,-RA,light rain,IWC61,light rain,IWC05,haze,,,,
MMPB,America/Mexico_City,2020-08-03,53.60,77.36,51.80,59.90,0.00,13.87,,S,3.11,12.43,,,30.30,30.43,FEW,mostly clear,OVC,overcast,IWC63,rain,IWC61,light rain,,,,,,,,,,,,,,,,,,,,
