Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,1990-04-16,10.22,22.10,3.20,45.14,0.00,18.41,,NE,6.21,11.93,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-17,10.22,24.26,3.20,45.68,0.00,11.51,,SE,6.21,11.93,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-18,9.14,27.14,3.20,7.16,0.00,16.11,,S,6.21,11.93,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-19,10.22,62.78,4.10,48.20,0.00,16.11,,NE,6.21,11.93,,,,,NCD,no cloud detected,OVC,overcast,-DZ,light drizzle,IWC51,light drizzle,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-20,11.12,25.16,4.10,16.16,0.00,26.84,,NE,3.00,10.00,,,30.17,30.30,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-21,11.12,27.14,4.10,14.18,0.00,6.93,,N,6.96,10.00,,,30.17,30.30,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-22,11.12,24.26,4.10,39.92,0.00,6.93,,NW,6.21,7.00,,,30.17,30.27,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-23,10.22,22.10,4.10,45.14,0.00,13.87,,NW,6.21,10.00,,,30.10,30.15,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-24,13.10,23.18,8.24,13.10,0.00,9.21,,SW,1.62,15.00,,,30.09,30.19,SCT,partly cloudy,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-25,13.10,56.48,4.10,49.28,0.00,13.87,,NE,3.98,10.00,,,30.14,30.18,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,-DZ,light drizzle,IWC51,light drizzle,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-26,13.10,71.60,6.26,45.68,0.00,13.87,,SW,4.97,11.93,,,30.07,30.07,ICC01,one okta - 1/10 or less but not zero,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-27,12.20,74.84,8.24,51.26,0.00,9.21,,SW,5.97,7.00,,,30.10,30.19,ICC01,one okta - 1/10 or less but not zero,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-28,13.10,51.08,4.10,48.92,0.00,16.11,,NW,6.21,11.93,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-29,13.10,27.14,4.10,7.16,0.00,11.51,,W,6.21,11.93,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-04-30,11.12,25.16,5.18,14.18,0.00,11.51,,SW,9.94,10.00,,,30.17,30.20,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-01,11.12,54.32,2.12,46.58,0.00,13.87,,SW,3.00,10.00,,,30.10,30.24,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-02,14.18,56.30,9.14,49.46,0.00,11.51,,SW,3.00,10.00,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-03,15.26,28.22,8.24,12.20,0.00,14.99,,SW,3.00,10.00,,,,,ICC01,one okta - 1/10 or less but not zero,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-04,15.26,54.86,2.12,51.08,0.00,9.21,,N,3.00,7.00,,,30.14,30.24,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-05,15.26,24.26,8.24,12.20,0.00,11.51,,S,6.96,10.00,,,30.23,30.25,BKN,mostly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-06,13.10,24.26,6.26,13.10,0.00,9.21,,SW,6.96,7.00,,,30.09,30.20,BKN,mostly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-07,12.20,18.14,11.12,13.10,0.00,11.51,,SW,6.96,11.93,,,,,BKN,mostly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-08,13.10,56.12,7.16,54.32,2.24,11.51,,S,3.00,10.00,,,30.20,30.27,SCT,partly cloudy,VV,overcast,DZ,drizzle,-DZ,light drizzle,IWC51,light drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-09,14.18,25.16,5.18,12.20,0.00,13.87,,S,4.97,10.00,,,,,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-10,12.20,28.22,2.12,12.20,0.00,8.06,,NW,9.94,11.93,,,30.17,30.30,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-11,13.10,28.22,2.12,9.14,0.00,13.87,,SW,3.98,10.00,,,30.13,30.27,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-12,13.10,25.16,10.22,18.14,0.00,11.51,,S,3.98,7.00,,,30.19,30.29,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-13,14.18,23.18,7.16,13.10,0.00,11.51,,NE,4.97,10.00,,,,,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-14,15.26,27.14,8.24,13.10,0.00,9.21,,SW,5.97,10.00,,,30.17,30.29,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-15,13.10,53.60,7.16,50.72,0.00,23.04,,S,2.98,7.00,,,30.17,30.24,FEW,mostly clear,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-16,12.20,53.78,4.10,52.88,0.00,11.51,,S,3.00,10.00,,,30.17,30.27,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-17,11.12,75.74,7.16,41.36,0.00,6.93,,SE,3.00,8.00,,,,,FEW,mostly clear,VV,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-18,14.18,52.88,4.10,46.94,0.00,13.87,,S,3.00,10.00,,,30.18,30.31,CLR,clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-19,12.20,54.32,5.18,44.78,0.00,13.87,,S,3.00,10.00,,,30.25,30.28,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-20,15.26,61.16,7.16,55.04,0.00,13.87,,S,3.98,7.00,,,30.22,30.24,FEW,mostly clear,VV,overcast,RA,rain,IWC63,rain,IWC60,light intermittent rain,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-21,15.26,20.12,9.14,46.40,0.00,26.84,,N,5.97,11.93,,,,,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-22,11.12,20.12,4.10,8.24,0.00,18.41,,N,7.95,15.00,,,,,SCT,partly cloudy,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-23,13.10,47.48,7.16,46.40,0.00,8.06,,N,4.97,12.43,,,,,NCD,no cloud detected,VV,overcast,RA,rain,IWC63,rain,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-24,10.22,45.86,4.10,42.26,0.00,11.51,,S,3.00,11.93,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-25,13.10,53.78,6.26,48.74,0.00,13.87,,S,3.00,7.00,,,30.17,30.25,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-26,12.20,55.04,5.18,50.18,0.00,13.87,,SW,3.00,10.00,,,30.09,30.23,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-27,13.10,29.12,1.22,13.10,0.00,11.51,,NE,6.96,15.00,,,,,NCD,no cloud detected,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-28,15.26,28.22,6.26,55.40,0.00,13.87,,SE,6.21,8.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-29,15.26,29.12,0.14,10.22,0.00,24.61,,NE,3.00,15.00,,,30.23,30.23,NCD,no cloud detected,VV,overcast,SHRA,showers of rain,IWC81,showers of rain,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-30,12.20,64.40,5.18,52.70,0.00,14.99,,SE,9.00,11.93,,,,,NCD,no cloud detected,OVC,overcast,IWC60,light intermittent rain,-RA,light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-05-31,13.10,30.20,3.20,41.90,0.00,13.81,,E,6.21,11.93,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-01,16.16,58.28,7.16,55.58,0.00,9.21,,S,9.00,10.00,,,30.14,30.27,FEW,mostly clear,OVC,overcast,IWC60,light intermittent rain,-RA,light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-02,16.16,27.14,4.10,14.18,0.00,13.87,,SE,9.94,10.00,,,30.23,30.31,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-03,14.18,66.56,4.10,53.42,0.00,16.11,,SE,6.21,15.00,,,,,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-04,14.18,52.16,4.10,48.56,0.00,11.51,,SE,6.21,15.00,,,,,CLR,clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-05,16.16,72.68,4.10,50.72,0.00,11.51,,SE,10.00,15.53,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC60,light intermittent rain,-RA,light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-06,15.26,71.42,8.24,48.38,0.00,9.21,,E,6.21,12.43,,,,,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-07,15.26,65.30,5.18,55.04,0.00,13.87,,S,3.00,10.00,,,29.92,29.92,FEW,mostly clear,VV,overcast,SHRA,showers of rain,IWC81,showers of rain,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,IWC15,precipitation in the vicinity,,,,,,,,
MMPB,America/Mexico_City,1990-06-08,15.26,61.16,6.26,55.04,0.00,11.51,,SE,4.97,10.00,,,30.15,30.30,SCT,partly cloudy,OVC,overcast,FUDZ,drizzle with smoke,-DZ,light drizzle,IWC51,light drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-09,15.26,56.12,8.24,51.44,0.00,13.87,,S,4.97,7.00,,,30.17,30.30,ICC03,three oktas - 4/10,OVC,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-10,14.18,25.16,10.22,17.24,0.00,13.87,,S,4.97,10.00,,,30.17,30.29,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-11,12.20,67.10,7.16,52.70,0.00,18.41,,NW,3.00,11.93,,,,,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-12,15.26,25.16,11.12,19.22,0.00,11.51,,S,6.96,9.32,,,30.18,30.34,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-13,15.26,62.24,10.22,55.94,0.00,8.06,,NE,6.21,11.93,,,,,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,-DZ,light drizzle,IWC51,light drizzle,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-14,14.18,68.36,11.12,55.22,0.00,10.36,,N,6.21,11.93,,,,,SCT,partly cloudy,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-15,14.18,65.48,10.22,55.58,0.00,9.21,,S,3.98,12.43,,,30.20,30.20,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,IWC15,precipitation in the vicinity,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-16,12.20,26.24,9.14,18.14,0.00,6.93,,S,6.96,10.00,,,30.14,30.22,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-17,17.24,53.42,10.22,49.46,0.00,9.21,,S,3.00,7.00,,,30.20,30.28,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-18,15.26,51.80,4.10,48.92,0.00,9.21,,NW,6.21,15.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-19,12.20,64.04,6.26,53.60,0.00,11.51,,S,3.00,15.00,,,,,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,-DZ,light drizzle,IWC51,light drizzle,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-20,15.26,59.00,12.20,56.30,0.00,9.21,,SW,3.00,10.00,,,,,FEW,mostly clear,OVC,overcast,SHRA,showers of rain,IWC81,showers of rain,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-21,15.26,63.50,11.12,55.40,0.00,10.36,,NE,6.21,12.43,,,,,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-22,14.18,22.10,11.12,15.26,0.00,9.21,,NW,6.96,9.32,,,30.20,30.29,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-23,14.18,51.62,10.22,48.92,0.00,13.87,,NW,3.00,12.43,,,30.19,30.27,FEW,mostly clear,OVC,overcast,TS,thunderstorm,IWC17,thunderstorm,TSRA,thunderstorm with rain,IWC95,thunderstorm with rain,IWC04,smoke,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-24,15.26,19.22,6.26,17.24,0.00,13.87,,SE,5.97,15.00,,,,,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-25,14.18,62.60,11.12,53.60,0.00,10.36,,NW,4.97,12.43,,,,,FEW,mostly clear,VV,overcast,IWC60,light intermittent rain,-RA,light rain,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-26,12.20,57.56,9.14,53.78,0.00,16.11,,SE,5.97,11.93,,,30.22,30.25,ICC01,one okta - 1/10 or less but not zero,VV,overcast,RA,rain,IWC63,rain,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-27,12.20,65.30,9.14,52.34,0.00,11.51,,SE,6.21,12.43,,,,,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,IWC04,smoke,FU,smoke,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-28,15.26,60.44,6.26,56.30,0.00,9.21,,SE,3.00,11.93,,,30.17,30.19,ICC03,three oktas - 4/10,OVC,overcast,IWC60,light intermittent rain,-RA,light rain,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-29,13.10,62.96,7.16,56.12,0.00,11.51,,NW,6.21,12.43,,,30.19,30.22,FEW,mostly clear,OVC,overcast,+RA,heavy rain,IWC65,heavy rain,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-06-30,13.10,70.88,5.18,54.68,0.00,9.21,,N,4.97,12.43,,,,,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-01,15.26,21.20,6.26,15.26,0.00,9.21,,S,1.99,15.00,,,,,SCT,partly cloudy,VV,overcast,IWC11,patches of fog,MIBCFG,shallow patches of fog,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-02,15.26,58.64,7.16,55.94,0.00,6.93,,S,3.00,7.00,,,30.25,30.30,ICC03,three oktas - 4/10,OVC,overcast,RA,rain,IWC63,rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-03,14.18,65.12,10.22,54.32,0.00,6.93,,S,6.96,12.43,,,30.20,30.29,FEW,mostly clear,OVC,overcast,IWC15,precipitation in the vicinity,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-04,15.26,50.72,7.16,50.18,0.00,9.21,,SE,3.00,12.43,,,30.19,30.30,ICC03,three oktas - 4/10,OVC,overcast,RA,rain,IWC63,rain,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-05,15.26,64.04,6.26,52.52,0.00,9.21,,E,9.94,15.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-06,13.10,62.24,10.22,56.84,0.00,13.87,,S,1.49,11.93,,,,,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,IWC11,patches of fog,MIBCFG,shallow patches of fog,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-07,13.10,21.20,6.26,9.14,0.00,11.51,,S,6.96,15.00,,,,,SCT,partly cloudy,OVC,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-08,13.10,18.14,8.24,16.16,0.00,6.93,,SW,6.96,7.00,,,30.25,30.27,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-09,14.18,63.68,8.24,53.96,0.00,11.51,,NW,6.21,12.43,,,30.22,30.29,FEW,mostly clear,OVC,overcast,-RA,light rain,IWC61,light rain,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-10,14.18,49.64,8.24,47.66,0.00,16.11,,SE,3.00,10.00,,,30.22,30.28,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-11,14.18,63.86,7.16,51.62,0.00,13.81,,S,3.00,12.43,,,30.20,30.25,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-12,13.10,64.58,6.26,56.12,0.00,11.51,,SE,6.21,15.00,,,,,FEW,mostly clear,OVC,overcast,-DZ,light drizzle,IWC51,light drizzle,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-13,15.26,51.62,7.16,48.92,0.00,13.87,,NW,3.00,15.00,,,30.34,30.35,FEW,mostly clear,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-14,13.10,53.60,8.24,51.08,0.00,11.51,,NE,3.00,15.00,,,,,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-15,15.26,27.14,6.26,9.14,0.00,9.21,,SE,7.95,15.00,,,,,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-16,14.18,22.10,6.26,13.10,0.00,11.51,,S,6.96,9.32,,,30.25,30.33,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-17,15.26,26.24,6.26,48.56,0.00,9.21,,SE,6.21,10.00,,,30.23,30.33,ICC03,three oktas - 4/10,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-18,14.18,66.38,8.24,52.88,0.00,9.21,,S,6.96,9.32,,,30.22,30.30,ICC01,one okta - 1/10 or less but not zero,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-19,20.12,63.86,9.14,50.36,0.00,9.21,,SE,6.21,15.00,,,30.24,30.24,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-20,22.10,67.46,8.24,46.76,6.71,6.93,,SE,9.00,15.00,,,,,BKN,mostly cloudy,OVC,overcast,-DZ,light drizzle,IWC51,light drizzle,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-21,15.26,71.24,6.26,70.16,0.00,11.51,,S,9.00,15.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-22,14.18,56.12,9.14,51.08,0.00,11.51,,S,3.00,7.00,,,30.24,30.33,SCT,partly cloudy,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-23,15.26,56.12,7.16,52.70,0.00,9.21,,NE,6.96,12.43,,,30.24,30.30,ICC03,three oktas - 4/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-24,15.26,55.04,8.24,51.80,0.00,11.51,,S,6.21,12.43,,,30.20,30.31,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-25,15.26,46.04,4.10,41.72,0.00,9.21,,S,6.21,10.00,,,30.23,30.35,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-26,10.22,27.14,2.12,10.22,0.00,6.93,,NE,9.94,15.00,,,30.24,30.24,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-27,13.10,50.90,6.26,46.58,0.00,9.21,,NW,6.21,15.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1990-07-28,16.16,50.72,0.14,47.48,0.00,16.11,,N,3.00,15.00,,,29.53,29.53,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
